id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,claim_status
113980,40-64,female,majority,20-29y,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,9000.0,sedan,3,0,3,no claim
295157,40-64,male,majority,20-29y,university,upper class,0.5714999429200536,owned,after 2015,0.0,0.0,32765,13000.0,sedan,1,0,1,no claim
65112,40-64,male,majority,10-19y,high school,upper class,0.5250327586154788,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,1,no claim
511532,26-39,male,majority,10-19y,none,poverty,0.218675950842752,owned,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,1,no claim
993939,16-25,female,majority,0-9y,none,poverty,0.438014692691121,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
335122,40-64,female,majority,0-9y,none,middle class,0.3460145477683494,owned,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,claim
794889,26-39,male,majority,0-9y,university,working class,0.5162958681886699,leased,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
111426,40-64,female,majority,20-29y,university,upper class,0.6825627473806951,owned,before 2015,0.0,1.0,10238,13000.0,sedan,1,0,2,no claim
158268,26-39,female,majority,10-19y,university,upper class,0.6427669540672473,owned,after 2015,0.0,0.0,32765,13000.0,sedan,2,1,0,no claim
57623,26-39,male,minority,10-19y,university,upper class,0.6456613939576508,leased,after 2015,0.0,1.0,10238,12000.0,sedan,1,0,2,no claim
968185,65+,male,majority,30y+,high school,upper class,0.5616097217808832,owned,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,11,no claim
968194,40-64,female,majority,10-19y,high school,upper class,0.5925647181807824,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
639877,16-25,male,majority,0-9y,high school,poverty,0.364278431287774,owned,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,no claim
910841,26-39,female,majority,10-19y,none,middle class,0.7325962199369637,owned,before 2015,0.0,1.0,21217,13000.0,sedan,2,0,1,claim
822227,16-25,female,majority,0-9y,high school,working class,0.4466683299509061,owned,after 2015,0.0,0.0,92101,17000.0,sedan,0,0,0,no claim
259113,16-25,female,majority,0-9y,high school,poverty,0.2865193141234149,owned,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,no claim
306268,40-64,female,majority,10-19y,university,upper class,0.5137216359540138,owned,before 2015,1.0,1.0,92101,9000.0,sedan,0,0,1,no claim
618829,65+,male,majority,0-9y,high school,upper class,0.7621694620604794,owned,before 2015,1.0,1.0,92101,10000.0,sedan,0,0,0,claim
669151,65+,male,majority,0-9y,none,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
614254,65+,female,majority,30y+,high school,upper class,0.6080699138239518,owned,before 2015,1.0,1.0,32765,7000.0,sedan,3,2,0,no claim
733736,26-39,male,majority,10-19y,none,upper class,0.5386463764059186,owned,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,2,no claim
215319,65+,female,majority,30y+,university,upper class,0.7257495693841259,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,2,no claim
454069,26-39,male,majority,10-19y,none,poverty,0.3993721682161127,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,3,claim
130128,26-39,female,minority,10-19y,high school,middle class,0.5250327586154788,leased,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,claim
581563,16-25,female,majority,0-9y,university,working class,0.3158472659456788,leased,before 2015,1.0,1.0,32765,7000.0,sedan,0,0,0,claim
773778,16-25,male,minority,0-9y,none,poverty,0.4368255409619409,owned,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,no claim
829396,16-25,male,majority,0-9y,high school,poverty,0.2241372662621859,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
474755,65+,male,majority,30y+,university,upper class,0.6597562707205796,owned,before 2015,1.0,1.0,32765,3000.0,sedan,14,0,3,no claim
331227,16-25,female,majority,0-9y,university,working class,0.4877696980616919,owned,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,claim
532643,40-64,female,majority,20-29y,high school,middle class,0.3786978812092193,owned,before 2015,0.0,1.0,21217,12000.0,sedan,2,0,1,claim
922757,65+,male,majority,10-19y,high school,upper class,0.6363106328264545,owned,after 2015,1.0,1.0,10238,12000.0,sedan,2,0,2,no claim
265334,16-25,male,majority,0-9y,high school,poverty,0.5250327586154788,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,claim
934596,40-64,male,majority,0-9y,university,upper class,0.5130256637688121,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
981912,26-39,male,majority,10-19y,university,middle class,0.4410116713104325,owned,after 2015,0.0,0.0,10238,16000.0,sports car,0,0,0,no claim
391337,40-64,male,majority,20-29y,university,upper class,0.6716845260817467,owned,before 2015,1.0,1.0,10238,9000.0,sedan,2,1,5,no claim
944240,40-64,female,majority,0-9y,high school,upper class,0.7219201756268278,leased,after 2015,0.0,1.0,92101,11000.0,sedan,0,0,0,claim
404601,16-25,female,minority,0-9y,high school,poverty,0.2768632872237605,leased,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,claim
848121,65+,male,majority,30y+,university,upper class,0.5354411836435228,owned,before 2015,1.0,1.0,10238,12000.0,sedan,2,1,2,no claim
653566,16-25,female,minority,0-9y,high school,poverty,0.4118605472633641,leased,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,claim
701805,26-39,female,majority,10-19y,high school,working class,0.4983794504788841,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,1,0,no claim
345883,40-64,female,majority,20-29y,high school,middle class,0.4249894738663933,owned,after 2015,1.0,1.0,92101,13000.0,sedan,4,0,2,no claim
744915,26-39,male,majority,10-19y,high school,upper class,0.5609217671373717,owned,after 2015,1.0,0.0,10238,15000.0,sedan,1,1,1,no claim
439808,65+,male,majority,30y+,university,upper class,0.6325236813473631,leased,after 2015,1.0,1.0,32765,9000.0,sedan,12,2,3,no claim
278596,26-39,female,majority,10-19y,high school,working class,0.5817659713567438,leased,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,claim
722998,40-64,male,majority,0-9y,university,upper class,0.5433038756168699,owned,before 2015,0.0,0.0,10238,11000.0,sports car,0,0,0,claim
533402,40-64,male,majority,20-29y,university,upper class,0.6720139999690964,owned,before 2015,1.0,0.0,10238,13000.0,sedan,5,1,0,no claim
233196,16-25,male,majority,0-9y,high school,poverty,0.2996793845170889,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
531749,26-39,male,majority,10-19y,none,middle class,0.6269611576613461,owned,before 2015,1.0,1.0,92101,9000.0,sedan,1,0,0,no claim
591088,16-25,female,majority,0-9y,university,middle class,0.3993583524589249,owned,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,no claim
739141,26-39,male,majority,10-19y,high school,middle class,0.4281283031639512,owned,before 2015,1.0,1.0,10238,13000.0,sedan,0,1,3,no claim
989017,26-39,female,majority,10-19y,high school,poverty,0.3888483991332456,leased,before 2015,0.0,0.0,10238,16000.0,sedan,0,1,1,no claim
769692,16-25,female,majority,0-9y,high school,working class,0.5697721184546425,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
728169,26-39,male,majority,0-9y,high school,poverty,0.4261745228265034,leased,before 2015,0.0,1.0,32765,13000.0,sedan,0,0,0,claim
871987,26-39,female,majority,10-19y,high school,middle class,0.5914057960806905,owned,after 2015,1.0,1.0,10238,8000.0,sedan,1,0,0,no claim
931786,40-64,female,majority,20-29y,none,working class,0.4141748435485591,owned,before 2015,1.0,0.0,32765,12000.0,sedan,2,1,2,no claim
844268,26-39,male,majority,0-9y,none,working class,0.2974398081044365,owned,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
503572,40-64,male,majority,10-19y,university,upper class,0.61779950138354,owned,after 2015,1.0,1.0,10238,10000.0,sedan,2,1,2,no claim
274929,16-25,male,majority,0-9y,high school,middle class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,claim
49284,26-39,female,majority,0-9y,university,working class,0.4729607741056473,leased,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
725213,16-25,male,minority,0-9y,none,poverty,0.4219520977864965,leased,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,claim
9720,16-25,female,minority,0-9y,none,poverty,0.4227127173972134,leased,before 2015,1.0,1.0,32765,4000.0,sedan,0,0,0,claim
853098,65+,male,majority,30y+,high school,upper class,0.5250327586154788,leased,after 2015,1.0,0.0,10238,13000.0,sedan,4,1,5,no claim
951947,40-64,male,majority,20-29y,university,upper class,0.6057799696677834,owned,after 2015,0.0,1.0,32765,10000.0,sedan,8,1,6,no claim
552377,16-25,female,majority,0-9y,none,poverty,0.5250327586154788,owned,before 2015,0.0,0.0,10238,19000.0,sedan,0,0,0,no claim
781391,16-25,female,minority,0-9y,none,poverty,0.2709286480860354,owned,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,no claim
654698,65+,male,majority,30y+,high school,upper class,0.5250327586154788,owned,after 2015,1.0,0.0,10238,17000.0,sedan,2,1,9,no claim
422536,65+,male,majority,30y+,university,upper class,0.5391203183649663,owned,before 2015,1.0,1.0,32765,10000.0,sedan,16,0,3,no claim
593636,65+,male,majority,20-29y,none,middle class,0.5761410516863594,owned,after 2015,0.0,1.0,10238,11000.0,sedan,3,1,1,no claim
912129,65+,male,majority,30y+,high school,upper class,0.6789714861404762,owned,before 2015,0.0,1.0,10238,9000.0,sedan,6,2,6,no claim
829121,26-39,female,majority,10-19y,none,poverty,0.3064889685313171,owned,before 2015,1.0,0.0,10238,16000.0,sedan,1,1,1,no claim
217627,26-39,female,majority,0-9y,high school,working class,0.4783849470563195,owned,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,claim
382139,40-64,male,majority,20-29y,high school,upper class,0.6275311090640938,owned,after 2015,1.0,1.0,10238,14000.0,sedan,3,0,6,no claim
94394,16-25,female,minority,0-9y,none,poverty,0.38254236422457,leased,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
424880,65+,male,majority,10-19y,none,upper class,0.6708033820247444,owned,after 2015,1.0,0.0,10238,13000.0,sedan,4,0,2,no claim
990555,40-64,male,majority,20-29y,high school,upper class,0.5734894955803178,owned,after 2015,1.0,1.0,92101,9000.0,sedan,3,0,1,no claim
358555,65+,male,majority,30y+,high school,upper class,0.5596547606368724,owned,after 2015,1.0,1.0,10238,12000.0,sedan,1,2,2,no claim
112301,26-39,male,majority,0-9y,none,working class,0.4315102316623472,owned,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,no claim
321869,40-64,male,majority,10-19y,high school,working class,0.4472809765918093,owned,before 2015,1.0,1.0,32765,8000.0,sedan,4,0,0,no claim
577364,65+,female,majority,30y+,university,upper class,0.487878682997909,leased,before 2015,0.0,1.0,10238,12000.0,sedan,3,0,2,no claim
26848,65+,female,majority,30y+,university,upper class,0.6373600775462374,owned,after 2015,1.0,1.0,32765,9000.0,sedan,5,1,1,no claim
200558,40-64,male,majority,20-29y,high school,upper class,0.4911101856426221,owned,after 2015,1.0,1.0,10238,12000.0,sedan,4,2,4,no claim
837798,65+,male,majority,0-9y,university,upper class,0.5601214583158738,owned,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,claim
992975,65+,female,majority,10-19y,none,middle class,0.6827064892633193,owned,after 2015,0.0,1.0,32765,11000.0,sedan,3,0,0,no claim
118326,40-64,male,majority,20-29y,high school,upper class,0.7238108578569211,owned,before 2015,1.0,1.0,10238,8000.0,sedan,5,0,5,no claim
147347,26-39,female,majority,10-19y,high school,working class,0.5395318255861207,leased,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,0,no claim
892833,26-39,male,majority,10-19y,high school,middle class,0.5660760717938017,owned,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,0,no claim
716262,65+,female,majority,30y+,university,upper class,0.6998108206900251,owned,before 2015,1.0,1.0,10238,12000.0,sedan,3,1,2,no claim
711193,26-39,male,majority,0-9y,university,upper class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
459835,16-25,male,majority,0-9y,high school,poverty,0.2595222818911519,owned,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,claim
812532,26-39,female,majority,10-19y,high school,working class,0.5250327586154788,owned,before 2015,0.0,1.0,32765,11000.0,sedan,0,1,0,no claim
608261,16-25,female,minority,0-9y,high school,middle class,0.4253480722703757,leased,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
273918,26-39,female,majority,10-19y,high school,middle class,0.6001147130776033,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,no claim
916521,26-39,female,majority,0-9y,none,poverty,0.2611478581802328,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
947915,26-39,female,majority,10-19y,none,poverty,0.3075267135224393,owned,before 2015,1.0,0.0,10238,12000.0,sedan,0,1,2,no claim
586547,16-25,female,majority,0-9y,high school,poverty,0.2502084663246026,owned,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,no claim
63508,16-25,female,majority,0-9y,high school,poverty,0.4287138097752097,leased,before 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,claim
527357,26-39,female,majority,10-19y,university,upper class,0.5679144194169256,owned,after 2015,1.0,0.0,10238,12000.0,sedan,1,0,1,no claim
385925,26-39,female,minority,0-9y,high school,working class,0.442557093562144,leased,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,claim
7048,16-25,male,majority,0-9y,university,upper class,0.5250327586154788,owned,after 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,no claim
918436,26-39,male,majority,10-19y,high school,working class,0.5250327586154788,leased,before 2015,0.0,0.0,32765,11000.0,sports car,4,0,0,claim
249505,26-39,female,majority,10-19y,none,poverty,0.4577862365222054,leased,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,0,no claim
185027,26-39,male,majority,10-19y,high school,working class,0.5239204010225611,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,1,no claim
384393,40-64,female,majority,20-29y,high school,upper class,0.7437036763205871,owned,before 2015,1.0,1.0,10238,12000.0,sedan,1,1,2,no claim
559301,26-39,female,majority,10-19y,none,poverty,0.3028705972574476,leased,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,no claim
267190,40-64,male,majority,10-19y,high school,middle class,0.5051554316143794,owned,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,no claim
25459,65+,female,majority,30y+,university,upper class,0.5982796403762255,owned,before 2015,1.0,1.0,32765,9000.0,sedan,10,1,5,no claim
256304,26-39,male,majority,10-19y,university,poverty,0.5250327586154788,leased,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,claim
686015,26-39,female,majority,0-9y,none,poverty,0.4495824703074251,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
374142,65+,female,majority,10-19y,university,upper class,0.6655668427949974,leased,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,claim
908652,16-25,male,majority,0-9y,high school,middle class,0.3930218877792529,leased,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,0,claim
907528,26-39,male,majority,10-19y,high school,working class,0.4118003401511624,owned,before 2015,0.0,1.0,10238,14000.0,sedan,3,0,2,no claim
665946,40-64,male,majority,10-19y,university,middle class,0.6093539898614507,owned,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,no claim
990622,26-39,female,majority,10-19y,high school,working class,0.534190231206679,owned,before 2015,0.0,1.0,10238,10000.0,sedan,0,1,1,no claim
245142,40-64,male,majority,0-9y,none,upper class,0.7879960187466863,owned,after 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,no claim
507424,65+,female,majority,20-29y,none,upper class,0.4450130053554757,owned,before 2015,1.0,1.0,32765,8000.0,sedan,6,0,1,no claim
515684,26-39,male,majority,10-19y,high school,working class,0.4056422745779473,owned,before 2015,0.0,0.0,10238,12000.0,sedan,1,0,0,no claim
833770,40-64,male,majority,20-29y,university,upper class,0.613220489579212,owned,after 2015,1.0,1.0,10238,14000.0,sedan,0,0,3,no claim
463956,40-64,male,majority,20-29y,high school,upper class,0.6386858926010643,owned,after 2015,1.0,1.0,10238,8000.0,sedan,7,1,3,no claim
888650,26-39,female,majority,10-19y,high school,working class,0.5638169870236502,owned,before 2015,0.0,1.0,10238,10000.0,sedan,0,0,1,no claim
527006,40-64,female,majority,0-9y,university,upper class,0.644414834802091,owned,after 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,no claim
579130,26-39,male,majority,10-19y,high school,working class,0.3755947075424601,owned,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,claim
370672,26-39,male,majority,10-19y,none,poverty,0.2874575410236509,leased,before 2015,0.0,1.0,32765,12000.0,sedan,2,1,2,claim
479043,16-25,female,majority,0-9y,none,poverty,0.5474717561610799,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
707119,16-25,male,majority,0-9y,none,poverty,0.3396114289704698,owned,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,no claim
288376,26-39,female,majority,10-19y,none,working class,0.5250327586154788,owned,before 2015,0.0,0.0,32765,12000.0,sedan,2,2,0,no claim
747965,40-64,male,minority,10-19y,none,middle class,0.5512974025792904,owned,before 2015,0.0,0.0,10238,14000.0,sedan,3,0,1,no claim
19568,40-64,male,majority,10-19y,university,upper class,0.6353945656273279,owned,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,2,no claim
356868,40-64,male,majority,10-19y,university,upper class,0.5811296831555122,owned,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,1,no claim
57769,26-39,female,majority,10-19y,high school,working class,0.3456316481039522,owned,before 2015,1.0,0.0,10238,10000.0,sedan,0,1,1,no claim
896096,26-39,male,majority,0-9y,university,middle class,0.5193479438514836,owned,before 2015,1.0,0.0,10238,18000.0,sedan,0,0,0,claim
279212,40-64,male,majority,20-29y,high school,working class,0.4207561350863127,leased,before 2015,1.0,0.0,32765,12000.0,sedan,7,2,3,no claim
406571,40-64,male,majority,20-29y,high school,middle class,0.5250327586154788,leased,before 2015,1.0,1.0,10238,8000.0,sedan,5,0,9,no claim
829777,40-64,female,majority,0-9y,university,middle class,0.5675874655649595,owned,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,no claim
372369,26-39,female,majority,10-19y,high school,middle class,0.5250327586154788,owned,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,2,no claim
12509,26-39,male,majority,10-19y,university,upper class,0.6528807993417568,owned,before 2015,0.0,1.0,10238,10000.0,sedan,0,2,1,no claim
100647,26-39,male,majority,10-19y,high school,middle class,0.5250327586154788,leased,before 2015,0.0,1.0,10238,15000.0,sedan,2,0,0,claim
